attendance_id,employee_id,date,status,check_in_time,check_out_time
ATD005026,EMP00466,2025-06-04,Present,09:25,18:23
ATD005027,EMP00778,2025-06-02,"Work From Home",09:39,18:11
ATD005028,EMP00994,2025-10-04,"Half Day",08:41,12:39
ATD005029,EMP01140,2025-01-10,Present,09:29,18:21
ATD005030,EMP01047,2025-11-23,"Work From Home",09:31,17:53
ATD005031,EMP00027,2026-07-25,Present,08:50,17:11
ATD005032,EMP00771,2026-04-28,Present,09:16,18:03
ATD005033,EMP00647,2025-02-15,"Work From Home",09:35,18:12
ATD005034,EMP00438,2026-03-26,"Work From Home",09:34,18:19
ATD005035,EMP00729,2025-03-18,"Half Day",08:33,12:25
ATD005036,EMP00132,2025-08-05,Present,08:35,17:14
ATD005037,EMP00904,2024-09-29,Present,09:30,17:39
ATD005038,EMP01153,2025-03-13,Absent,NULL,NULL
ATD005039,EMP00604,2026-05-22,Present,09:01,17:03
ATD005040,EMP01137,2025-08-03,Absent,NULL,NULL
ATD005041,EMP00996,2024-12-20,Present,09:18,17:43
ATD005042,EMP00328,2026-03-26,Present,08:42,17:25
ATD005043,EMP01051,2025-09-18,Present,09:03,18:29
ATD005044,EMP00618,2026-02-15,"Work From Home",09:58,18:18
ATD005045,EMP00121,2026-06-07,Absent,NULL,NULL
ATD005046,EMP01037,2025-09-15,"Half Day",08:49,13:13
ATD005047,EMP00382,2025-07-15,Present,09:00,17:39
ATD005048,EMP00854,2025-03-28,Present,08:35,17:59
ATD005049,EMP00930,2026-04-16,Present,09:43,19:01
ATD005050,EMP00597,2025-07-19,Absent,NULL,NULL
ATD005051,EMP00587,2025-08-01,"Work From Home",09:47,18:00
ATD005052,EMP00062,2025-10-20,"Work From Home",09:37,17:51
ATD005053,EMP00533,2024-11-16,Present,08:53,18:07
ATD005054,EMP01124,2025-07-09,"Work From Home",09:56,18:53
ATD005055,EMP00834,2025-05-25,Present,08:42,16:45
ATD005056,EMP00381,2024-11-11,Present,09:28,18:53
ATD005057,EMP00134,2025-11-09,"Half Day",09:03,13:30
ATD005058,EMP00503,2026-02-12,Present,09:25,18:36
ATD005059,EMP00035,2025-06-21,Present,08:52,17:36
ATD005060,EMP01005,2025-01-11,Present,09:42,18:00
ATD005061,EMP00760,2025-08-25,Absent,NULL,NULL
ATD005062,EMP00224,2024-08-14,Present,08:49,17:21
ATD005063,EMP00066,2025-03-14,Present,08:58,18:21
ATD005064,EMP00912,2026-07-06,Present,09:28,17:37
ATD005065,EMP00287,2026-07-02,Present,09:13,18:24
ATD005066,EMP00048,2024-10-13,Present,09:33,17:43
ATD005067,EMP00944,2025-05-22,"Half Day",08:50,12:26
ATD005068,EMP00078,2026-03-21,Present,08:38,17:40
ATD005069,EMP00673,2025-09-15,Absent,NULL,NULL
ATD005070,EMP00613,2025-04-18,"Work From Home",09:23,18:18
ATD005071,EMP00509,2025-02-05,Absent,NULL,NULL
ATD005072,EMP00410,2024-10-06,Present,08:34,17:16
ATD005073,EMP00290,2025-06-06,Present,08:46,17:50
ATD005074,EMP00555,2025-02-26,Absent,NULL,NULL
ATD005075,EMP00613,2024-08-11,Present,08:45,17:50
ATD005076,EMP00124,2024-10-29,Present,09:11,17:17
ATD005077,EMP00043,2024-10-09,Present,08:31,17:03
ATD005078,EMP01065,2025-11-03,"Half Day",08:57,12:48
ATD005079,EMP01100,2025-03-20,"Work From Home",09:47,17:50
ATD005080,EMP00473,2026-03-19,Absent,NULL,NULL
ATD005081,EMP00601,2025-06-14,Present,08:35,17:13
ATD005082,EMP01057,2026-03-23,"Work From Home",09:20,17:30
ATD005083,EMP01132,2025-08-07,Present,09:40,18:44
ATD005084,EMP00571,2025-03-22,Present,09:35,17:44
ATD005085,EMP00665,2025-04-12,Present,09:09,17:46
ATD005086,EMP00888,2025-06-06,Present,09:15,18:24
ATD005087,EMP00333,2025-05-13,Present,09:38,18:04
ATD005088,EMP00262,2025-09-16,"Work From Home",09:39,18:10
ATD005089,EMP00280,2025-11-05,Present,08:48,17:24
ATD005090,EMP00491,2024-12-29,"Work From Home",09:59,18:13
ATD005091,EMP01049,2025-10-29,Present,09:14,17:48
ATD005092,EMP01195,2026-02-02,"Half Day",08:46,12:40
ATD005093,EMP00587,2025-08-26,"Work From Home",09:31,18:10
ATD005094,EMP01062,2026-04-14,Absent,NULL,NULL
ATD005095,EMP00807,2025-10-11,Present,08:47,16:49
ATD005096,EMP00607,2025-01-20,Present,09:43,18:46
ATD005097,EMP00090,2025-05-09,Present,08:33,17:19
ATD005098,EMP00909,2024-12-07,Present,08:38,17:28
ATD005099,EMP00349,2026-01-08,"Half Day",09:24,13:46
ATD005100,EMP01118,2025-08-09,"Work From Home",09:58,18:45
ATD005101,EMP00595,2026-02-21,Absent,NULL,NULL
ATD005102,EMP01063,2024-12-10,"Work From Home",09:04,17:43
ATD005103,EMP00712,2024-11-15,"Half Day",09:27,13:45
ATD005104,EMP00394,2024-12-31,Present,08:40,17:46
ATD005105,EMP00014,2025-04-05,Present,09:32,17:37
ATD005106,EMP00821,2024-11-19,Present,08:49,17:35
ATD005107,EMP00721,2025-05-23,Present,09:24,18:42
ATD005108,EMP00663,2025-04-22,Present,08:51,17:29
ATD005109,EMP00385,2024-11-26,Present,08:44,17:53
ATD005110,EMP01002,2026-05-12,Present,09:08,17:31
ATD005111,EMP00219,2026-06-25,Present,08:59,17:02
ATD005112,EMP00960,2025-09-05,Present,08:51,18:18
ATD005113,EMP00479,2026-04-10,"Work From Home",09:07,17:34
ATD005114,EMP00827,2026-05-16,Present,09:03,18:20
ATD005115,EMP00258,2025-07-26,Present,08:41,17:17
ATD005116,EMP00856,2026-02-12,Absent,NULL,NULL
ATD005117,EMP01120,2026-03-10,Present,09:33,18:53
ATD005118,EMP00164,2024-09-22,Present,09:02,18:15
ATD005119,EMP00522,2024-10-11,Present,08:33,16:59
ATD005120,EMP00840,2025-04-08,Present,09:28,18:28
ATD005121,EMP00502,2024-10-10,Present,09:37,18:15
ATD005122,EMP00794,2025-04-21,Absent,NULL,NULL
ATD005123,EMP00842,2026-01-17,Present,09:39,18:04
ATD005124,EMP00870,2026-02-28,"Work From Home",09:14,17:53
ATD005125,EMP00772,2025-09-17,Present,08:52,18:06
ATD005126,EMP00548,2026-04-09,Present,09:16,18:34
ATD005127,EMP00111,2025-07-10,Present,08:34,16:38
ATD005128,EMP00217,2026-01-18,"Half Day",08:56,12:51
ATD005129,EMP00716,2025-06-09,Present,09:37,17:43
ATD005130,EMP00079,2025-03-10,Present,08:49,17:17
ATD005131,EMP00534,2025-07-04,Present,09:31,18:40
ATD005132,EMP00558,2025-08-08,Absent,NULL,NULL
ATD005133,EMP00198,2024-09-13,Absent,NULL,NULL
ATD005134,EMP00044,2025-08-08,Present,09:15,17:28
ATD005135,EMP00281,2025-09-07,Present,08:52,17:43
ATD005136,EMP00085,2026-01-03,Absent,NULL,NULL
ATD005137,EMP01094,2024-10-22,Present,08:52,17:19
ATD005138,EMP00272,2025-02-13,Absent,NULL,NULL
ATD005139,EMP01142,2025-03-26,Present,08:33,17:33
ATD005140,EMP00925,2026-05-04,Present,08:32,17:17
ATD005141,EMP01086,2025-11-04,Absent,NULL,NULL
ATD005142,EMP00723,2025-12-31,Present,08:57,17:00
ATD005143,EMP00996,2025-02-12,Present,09:42,17:49
ATD005144,EMP00982,2024-12-22,"Half Day",09:18,13:32
ATD005145,EMP00184,2025-05-10,"Half Day",08:36,12:38
ATD005146,EMP00316,2025-07-18,Present,08:59,17:43
ATD005147,EMP01130,2025-01-16,Present,09:24,17:37
ATD005148,EMP00312,2025-02-09,"Half Day",09:06,13:20
ATD005149,EMP00090,2026-06-05,Present,09:28,18:00
ATD005150,EMP00625,2025-04-01,"Half Day",09:19,13:30
ATD005151,EMP00301,2025-09-03,Absent,NULL,NULL
ATD005152,EMP00512,2024-11-24,"Half Day",09:09,12:45
ATD005153,EMP00380,2026-05-27,Present,08:40,17:19
ATD005154,EMP01084,2025-08-15,"Work From Home",09:29,17:43
ATD005155,EMP00882,2026-03-13,Present,08:33,17:20
ATD005156,EMP01150,2026-06-23,Present,08:54,17:43
ATD005157,EMP00327,2026-02-26,Present,09:11,18:21
ATD005158,EMP00651,2025-02-05,"Work From Home",09:53,18:16
ATD005159,EMP00639,2025-09-13,Present,09:38,18:34
ATD005160,EMP00505,2025-11-27,"Work From Home",09:21,17:57
ATD005161,EMP00557,2026-01-09,"Work From Home",09:26,17:26
ATD005162,EMP00011,2024-09-09,Present,09:44,18:39
ATD005163,EMP00403,2025-09-25,Present,08:46,17:38
ATD005164,EMP00276,2026-03-19,Present,08:30,17:21
ATD005165,EMP00933,2026-05-14,Absent,NULL,NULL
ATD005166,EMP00881,2026-04-29,"Work From Home",09:49,17:56
ATD005167,EMP00486,2025-03-16,Present,08:42,17:06
ATD005168,EMP00695,2025-08-19,Present,09:06,17:21
ATD005169,EMP00916,2025-07-03,Present,09:40,17:56
ATD005170,EMP00867,2026-02-09,"Work From Home",09:43,18:00
ATD005171,EMP00913,2024-10-18,Absent,NULL,NULL
ATD005172,EMP00287,2024-09-25,"Work From Home",09:43,18:08
ATD005173,EMP00414,2025-02-23,Absent,NULL,NULL
ATD005174,EMP01226,2026-06-30,Present,09:03,18:27
ATD005175,EMP00246,2025-12-12,Present,08:53,17:37
ATD005176,EMP00964,2024-08-27,Present,08:58,17:47
ATD005177,EMP00955,2024-11-25,Absent,NULL,NULL
ATD005178,EMP00470,2024-10-04,Absent,NULL,NULL
ATD005179,EMP00661,2025-08-28,Present,09:15,18:22
ATD005180,EMP00388,2025-04-09,Present,09:45,18:12
ATD005181,EMP00734,2024-11-16,Present,09:24,17:43
ATD005182,EMP00252,2024-12-21,Present,08:53,18:23
ATD005183,EMP00168,2024-08-24,Present,09:21,17:43
ATD005184,EMP01098,2024-11-24,Present,08:52,17:03
ATD005185,EMP00614,2025-08-21,Present,08:59,18:07
ATD005186,EMP00577,2025-06-14,"Half Day",08:35,12:17
ATD005187,EMP00957,2025-09-20,Present,09:30,18:41
ATD005188,EMP00333,2026-03-24,"Work From Home",09:48,17:54
ATD005189,EMP00860,2025-07-06,Absent,NULL,NULL
ATD005190,EMP00864,2025-08-08,"Half Day",08:32,12:36
ATD005191,EMP01063,2025-03-16,"Half Day",08:59,13:14
ATD005192,EMP00703,2024-12-14,"Work From Home",09:40,18:07
ATD005193,EMP00695,2025-05-10,Present,08:44,17:12
ATD005194,EMP00008,2025-05-29,Present,09:03,18:25
ATD005195,EMP00505,2025-05-26,Present,09:00,18:16
ATD005196,EMP00148,2026-07-26,Present,08:45,17:14
ATD005197,EMP01066,2026-04-22,Present,09:29,18:06
ATD005198,EMP00422,2025-07-10,"Work From Home",09:07,17:43
ATD005199,EMP00641,2025-08-07,Present,08:41,16:58
ATD005200,EMP00907,2024-12-28,Present,08:34,17:34
ATD005201,EMP00048,2024-11-22,Present,09:15,18:06
ATD005202,EMP00241,2026-07-18,Absent,NULL,NULL
ATD005203,EMP00911,2025-08-08,"Half Day",09:27,13:51
ATD005204,EMP00316,2025-09-10,Present,08:53,17:32
ATD005205,EMP00667,2024-11-03,Present,09:04,17:30
ATD005206,EMP00927,2025-12-15,Present,09:42,19:01
ATD005207,EMP00796,2026-04-27,"Work From Home",09:57,18:24
ATD005208,EMP01220,2026-02-03,Present,09:18,18:25
ATD005209,EMP00878,2026-04-05,Present,08:46,17:23
ATD005210,EMP00487,2026-02-19,Present,09:36,18:19
ATD005211,EMP00229,2026-01-28,Present,09:16,17:51
ATD005212,EMP00810,2024-08-31,Absent,NULL,NULL
ATD005213,EMP00930,2025-03-29,Present,09:19,18:01
ATD005214,EMP01049,2025-06-06,Present,08:54,17:31
ATD005215,EMP00872,2025-07-31,Present,08:59,18:25
ATD005216,EMP00968,2024-11-27,Present,09:20,18:40
ATD005217,EMP01006,2024-09-22,Present,08:49,18:15
ATD005218,EMP00652,2025-01-28,"Half Day",09:30,13:46
ATD005219,EMP00349,2026-05-11,Present,08:32,16:45
ATD005220,EMP00908,2025-05-06,Present,09:40,17:40
ATD005221,EMP00010,2024-11-22,Present,09:24,17:50
ATD005222,EMP00561,2026-04-03,Present,08:40,17:44
ATD005223,EMP00477,2024-12-30,Present,08:35,16:50
ATD005224,EMP00303,2025-04-24,"Work From Home",09:44,17:46
ATD005225,EMP00906,2025-02-09,Absent,NULL,NULL
ATD005226,EMP00458,2025-08-04,"Work From Home",09:43,17:44
ATD005227,EMP00384,2024-09-29,Present,08:51,18:09
ATD005228,EMP00778,2026-05-01,Present,09:21,17:40
ATD005229,EMP00876,2025-07-08,Present,09:28,18:54
ATD005230,EMP00813,2026-02-23,Absent,NULL,NULL
ATD005231,EMP00057,2025-09-12,Present,08:59,17:38
ATD005232,EMP00235,2024-11-12,Present,08:31,17:32
ATD005233,EMP00308,2025-11-16,Present,08:39,17:09
ATD005234,EMP00583,2026-05-20,Present,09:23,17:27
ATD005235,EMP00330,2024-09-29,Present,09:26,17:36
ATD005236,EMP00121,2026-02-03,Present,09:08,18:20
ATD005237,EMP00554,2026-07-28,Present,08:33,17:54
ATD005238,EMP01008,2025-11-13,Present,09:39,18:20
ATD005239,EMP00243,2024-08-25,Present,08:33,17:47
ATD005240,EMP00359,2024-11-09,Present,09:32,18:59
ATD005241,EMP01220,2025-04-26,Present,09:09,17:27
ATD005242,EMP00067,2025-09-09,Present,08:50,17:56
ATD005243,EMP00306,2026-05-07,Present,08:35,16:54
ATD005244,EMP01088,2025-04-08,Present,09:06,17:29
ATD005245,EMP00442,2025-08-27,Present,08:58,18:18
ATD005246,EMP00763,2024-09-01,Present,09:31,18:04
ATD005247,EMP00063,2026-03-24,"Work From Home",09:07,17:39
ATD005248,EMP01214,2024-10-15,Present,08:34,17:24
ATD005249,EMP01079,2026-06-12,Present,09:40,18:54
ATD005250,EMP00736,2024-11-14,Present,08:30,17:42
ATD005251,EMP00173,2026-03-24,Present,09:42,18:15
ATD005252,EMP01020,2026-04-02,Absent,NULL,NULL
ATD005253,EMP00667,2025-08-29,Present,08:49,18:00
ATD005254,EMP01104,2025-12-01,"Work From Home",09:51,18:06
ATD005255,EMP00076,2025-11-17,Present,09:05,17:44
ATD005256,EMP01010,2024-09-09,"Work From Home",09:07,18:01
ATD005257,EMP01228,2025-12-17,Present,09:44,18:32
ATD005258,EMP00344,2024-12-17,Present,08:53,18:02
ATD005259,EMP00145,2025-12-08,"Work From Home",09:46,18:20
ATD005260,EMP00522,2025-07-31,Present,09:10,17:33
ATD005261,EMP00260,2026-06-27,"Work From Home",09:14,18:10
ATD005262,EMP00970,2025-11-01,"Half Day",08:58,13:26
ATD005263,EMP00390,2026-03-05,Present,09:26,17:58
ATD005264,EMP00714,2024-10-19,Present,09:24,18:17
ATD005265,EMP00813,2025-05-04,Present,08:31,16:38
ATD005266,EMP00514,2025-04-04,Present,09:09,18:11
ATD005267,EMP00758,2024-10-08,Present,09:02,17:33
ATD005268,EMP01142,2025-05-22,Present,09:44,18:16
ATD005269,EMP00127,2025-12-05,Absent,NULL,NULL
ATD005270,EMP00649,2024-11-27,Present,09:25,18:12
ATD005271,EMP00515,2025-07-12,Present,09:36,17:59
ATD005272,EMP00733,2026-04-10,Present,09:32,19:02
ATD005273,EMP00787,2025-01-07,"Half Day",09:15,12:47
ATD005274,EMP00794,2026-04-11,Present,08:56,18:17
ATD005275,EMP00221,2024-10-21,Present,08:53,17:11
ATD005276,EMP00091,2024-12-21,Present,09:06,17:13
ATD005277,EMP00267,2025-04-10,Present,09:13,17:56
ATD005278,EMP00194,2025-04-27,Present,08:33,17:50
ATD005279,EMP00984,2025-04-05,"Half Day",08:58,12:44
ATD005280,EMP00406,2024-11-22,Present,09:20,17:20
ATD005281,EMP00639,2025-08-21,Absent,NULL,NULL
ATD005282,EMP00481,2024-10-09,Absent,NULL,NULL
ATD005283,EMP00675,2025-03-25,"Work From Home",09:21,18:12
ATD005284,EMP00991,2025-01-15,Present,08:48,17:32
ATD005285,EMP01149,2025-11-24,Absent,NULL,NULL
ATD005286,EMP01218,2025-01-30,Present,08:40,16:51
ATD005287,EMP00755,2025-10-07,Absent,NULL,NULL
ATD005288,EMP00522,2024-10-31,Present,08:40,17:28
ATD005289,EMP00226,2025-01-23,Present,08:48,17:29
ATD005290,EMP00783,2026-02-19,Present,08:44,17:33
ATD005291,EMP00431,2025-12-30,Present,08:34,17:32
ATD005292,EMP00274,2026-06-21,Present,09:37,18:07
ATD005293,EMP00418,2026-05-16,Absent,NULL,NULL
ATD005294,EMP00838,2025-07-05,"Work From Home",09:28,17:59
ATD005295,EMP00040,2024-08-06,"Work From Home",09:01,17:05
ATD005296,EMP01057,2025-08-01,Absent,NULL,NULL
ATD005297,EMP00289,2025-03-07,Present,08:39,17:56
ATD005298,EMP01046,2025-03-31,Present,08:43,16:43
ATD005299,EMP00158,2024-12-07,Absent,NULL,NULL
ATD005300,EMP00498,2025-05-25,Present,08:42,18:05
ATD005301,EMP00237,2026-01-18,Present,09:35,18:14
ATD005302,EMP00540,2026-05-06,Present,09:41,18:11
ATD005303,EMP00314,2026-07-15,Absent,NULL,NULL
ATD005304,EMP00595,2026-03-23,Present,08:35,17:32
ATD005305,EMP00978,2026-01-22,Present,08:43,17:14
ATD005306,EMP00313,2025-04-29,Present,09:16,18:01
ATD005307,EMP00113,2026-01-22,Present,09:14,17:48
ATD005308,EMP00473,2025-05-29,Present,09:03,18:21
ATD005309,EMP00566,2025-11-05,Present,08:31,17:40
ATD005310,EMP00038,2025-04-03,"Work From Home",09:47,18:25
ATD005311,EMP00827,2025-03-01,Present,08:30,16:49
ATD005312,EMP00405,2024-11-24,Present,08:46,16:50
ATD005313,EMP00350,2025-07-06,Present,08:54,17:02
ATD005314,EMP00766,2026-04-16,Present,09:13,17:28
ATD005315,EMP00404,2026-05-11,Absent,NULL,NULL
ATD005316,EMP00355,2025-12-21,Present,08:40,17:24
ATD005317,EMP01014,2026-03-19,"Work From Home",09:52,18:14
ATD005318,EMP00121,2024-11-21,Present,09:16,18:01
ATD005319,EMP00763,2024-11-04,Present,09:14,17:58
ATD005320,EMP00362,2024-09-02,Present,09:08,17:35
ATD005321,EMP00671,2026-07-01,Present,08:37,18:06
ATD005322,EMP00940,2026-04-24,"Work From Home",09:05,18:00
ATD005323,EMP00227,2025-10-22,"Half Day",09:15,12:47
ATD005324,EMP00113,2026-01-06,"Work From Home",09:06,17:23
ATD005325,EMP00947,2026-05-19,Present,09:10,18:14
ATD005326,EMP00795,2024-08-30,Absent,NULL,NULL
ATD005327,EMP00724,2026-03-11,Present,09:17,18:13
ATD005328,EMP00766,2026-07-10,Present,09:04,17:45
ATD005329,EMP00493,2025-08-15,Present,08:48,16:50
ATD005330,EMP00518,2024-11-12,Present,08:40,17:45
ATD005331,EMP01025,2024-12-02,Present,09:42,18:16
ATD005332,EMP00925,2026-02-18,Present,09:14,18:22
ATD005333,EMP00388,2025-03-03,Present,08:32,17:40
ATD005334,EMP00913,2025-05-06,"Half Day",08:40,12:14
ATD005335,EMP01200,2025-02-26,Present,09:28,18:42
ATD005336,EMP01219,2026-07-03,Present,08:31,17:52
ATD005337,EMP01094,2026-02-07,"Half Day",08:44,12:33
ATD005338,EMP00289,2025-08-01,Present,08:38,17:55
ATD005339,EMP00128,2025-01-31,Present,09:17,17:57
ATD005340,EMP00460,2025-10-18,Present,09:31,17:44
ATD005341,EMP00095,2026-06-19,Present,08:38,17:38
ATD005342,EMP00807,2025-04-19,"Work From Home",09:54,17:57
ATD005343,EMP00929,2025-06-01,Present,09:09,18:35
ATD005344,EMP01018,2026-03-16,"Half Day",08:41,12:15
ATD005345,EMP00420,2024-08-06,Present,08:58,18:23
ATD005346,EMP00991,2026-03-21,Absent,NULL,NULL
ATD005347,EMP00224,2026-02-01,Present,09:09,18:10
ATD005348,EMP00648,2024-08-20,Present,09:25,18:28
ATD005349,EMP00251,2026-05-17,"Work From Home",09:40,17:50
ATD005350,EMP00201,2025-11-20,"Half Day",09:24,12:55
ATD005351,EMP00079,2025-03-21,Present,08:32,17:19
ATD005352,EMP01209,2026-07-06,"Half Day",08:58,13:04
ATD005353,EMP00654,2026-07-30,"Half Day",08:34,12:31
ATD005354,EMP00740,2024-08-27,Present,09:36,18:23
ATD005355,EMP00561,2025-03-03,Present,08:50,18:06
ATD005356,EMP00001,2025-11-26,Present,08:36,17:29
ATD005357,EMP00865,2025-02-10,Absent,NULL,NULL
ATD005358,EMP00664,2026-05-13,Present,09:30,18:18
ATD005359,EMP00704,2025-10-05,Present,08:55,17:49
ATD005360,EMP00883,2026-05-23,Present,08:34,17:07
ATD005361,EMP00207,2026-01-08,Present,09:44,19:05
ATD005362,EMP00214,2026-03-27,Present,08:31,17:39
ATD005363,EMP00213,2025-07-15,Absent,NULL,NULL
ATD005364,EMP01037,2026-02-12,"Half Day",08:47,12:40
ATD005365,EMP00068,2024-09-28,Present,09:06,17:36
ATD005366,EMP01220,2024-12-14,Present,08:45,17:09
ATD005367,EMP00799,2025-12-08,Present,08:56,18:25
ATD005368,EMP00142,2025-05-18,"Half Day",09:24,13:02
ATD005369,EMP00269,2025-03-26,Present,08:49,18:18
ATD005370,EMP00405,2026-05-20,Present,09:32,17:49
ATD005371,EMP01128,2026-08-05,"Work From Home",09:40,18:30
ATD005372,EMP01103,2025-01-13,"Half Day",08:37,12:35
ATD005373,EMP00664,2025-12-19,Absent,NULL,NULL
ATD005374,EMP00315,2025-03-29,Present,08:31,17:45
ATD005375,EMP00318,2026-02-13,Present,08:34,17:42
ATD005376,EMP00706,2025-05-27,Present,09:12,18:22
ATD005377,EMP00264,2025-09-16,Present,09:17,18:47
ATD005378,EMP00833,2025-10-05,"Half Day",09:25,13:01
ATD005379,EMP00717,2026-03-11,Present,09:30,18:05
ATD005380,EMP00131,2025-06-29,Present,09:29,18:47
ATD005381,EMP00892,2025-08-31,Present,09:00,18:24
ATD005382,EMP01041,2025-03-05,Present,08:42,17:06
ATD005383,EMP00688,2024-12-27,Present,08:48,17:16
ATD005384,EMP00646,2026-05-26,Absent,NULL,NULL
ATD005385,EMP00808,2025-07-22,Present,08:33,17:04
ATD005386,EMP00738,2025-03-12,"Half Day",09:00,12:42
ATD005387,EMP00213,2024-12-26,Present,09:11,17:11
ATD005388,EMP00830,2024-09-21,Absent,NULL,NULL
ATD005389,EMP00189,2024-11-17,Present,08:47,17:39
ATD005390,EMP00351,2025-10-07,Present,09:17,18:04
ATD005391,EMP01061,2025-01-22,"Half Day",08:33,12:21
ATD005392,EMP00016,2024-08-14,Present,09:09,17:48
ATD005393,EMP01202,2026-02-23,Absent,NULL,NULL
ATD005394,EMP00694,2026-03-25,Present,08:47,16:53
ATD005395,EMP00373,2026-02-26,Present,09:41,18:11
ATD005396,EMP00147,2025-08-22,Present,09:02,17:41
ATD005397,EMP01073,2026-04-11,"Half Day",09:25,13:05
ATD005398,EMP00634,2024-11-09,"Work From Home",09:50,18:23
ATD005399,EMP00802,2025-11-25,Present,08:46,17:36
ATD005400,EMP00629,2025-11-05,Absent,NULL,NULL
ATD005401,EMP00572,2025-05-08,Present,09:23,18:39
ATD005402,EMP00501,2025-01-01,"Half Day",08:42,12:49
ATD005403,EMP00744,2025-09-20,Absent,NULL,NULL
ATD005404,EMP01111,2024-09-12,Present,09:29,18:33
ATD005405,EMP00800,2025-11-09,Absent,NULL,NULL
ATD005406,EMP00892,2025-04-05,Present,09:35,18:22
ATD005407,EMP01143,2025-05-26,Present,08:53,17:11
ATD005408,EMP00739,2026-03-22,Absent,NULL,NULL
ATD005409,EMP00986,2024-11-17,Present,09:06,17:40
ATD005410,EMP01021,2025-06-09,"Half Day",08:32,12:53
ATD005411,EMP01216,2024-10-19,Present,09:42,18:52
ATD005412,EMP00651,2025-11-17,Present,08:57,17:49
ATD005413,EMP00087,2026-01-21,Present,08:34,17:40
ATD005414,EMP01106,2025-07-14,Present,09:31,18:37
ATD005415,EMP00106,2024-09-28,Present,09:36,18:23
ATD005416,EMP00525,2026-04-15,Present,08:35,16:44
ATD005417,EMP00961,2024-08-06,Present,08:45,17:05
ATD005418,EMP00469,2025-01-31,Present,08:55,18:20
ATD005419,EMP01163,2026-03-23,"Work From Home",09:37,17:55
ATD005420,EMP00951,2026-03-18,Present,09:15,17:28
ATD005421,EMP00527,2025-11-19,"Half Day",09:17,13:47
ATD005422,EMP00578,2024-11-24,Present,09:09,17:51
ATD005423,EMP01090,2026-02-27,"Work From Home",09:00,17:47
ATD005424,EMP00981,2026-07-26,Absent,NULL,NULL
ATD005425,EMP01039,2026-06-11,"Half Day",08:57,12:43
ATD005426,EMP00390,2026-05-02,Present,09:25,17:39
ATD005427,EMP00847,2025-11-02,"Work From Home",09:41,17:42
ATD005428,EMP00749,2025-03-04,"Half Day",09:23,13:30
ATD005429,EMP00150,2026-07-30,"Half Day",08:40,12:20
ATD005430,EMP01088,2024-12-30,Present,08:41,16:52
ATD005431,EMP00995,2025-08-17,"Half Day",08:34,12:07
ATD005432,EMP00643,2025-02-03,Present,09:39,18:56
ATD005433,EMP00088,2025-12-20,Present,08:45,17:54
ATD005434,EMP00346,2025-02-06,Present,08:30,16:55
ATD005435,EMP01127,2025-04-18,Present,09:09,18:04
ATD005436,EMP01103,2024-09-29,"Work From Home",09:32,18:02
ATD005437,EMP00038,2025-06-24,Present,08:48,18:07
ATD005438,EMP01005,2026-05-16,Absent,NULL,NULL
ATD005439,EMP00537,2026-02-25,Present,09:44,18:35
ATD005440,EMP00358,2025-05-25,"Work From Home",09:32,18:29
ATD005441,EMP00079,2026-02-05,Present,09:09,17:34
ATD005442,EMP01018,2025-03-01,"Work From Home",09:52,18:50
ATD005443,EMP00978,2026-03-06,Present,08:35,16:48
ATD005444,EMP00743,2025-05-30,"Half Day",08:42,12:47
ATD005445,EMP00846,2025-03-15,"Work From Home",09:22,17:54
ATD005446,EMP00909,2026-04-25,Present,09:16,17:19
ATD005447,EMP00550,2025-07-22,"Work From Home",09:14,17:25
ATD005448,EMP01059,2024-08-26,"Half Day",09:10,12:49
ATD005449,EMP00001,2025-05-01,Present,09:44,18:11
ATD005450,EMP00963,2026-04-19,Present,08:45,18:10
ATD005451,EMP00701,2025-07-05,"Half Day",08:33,12:31
ATD005452,EMP00456,2024-09-14,Present,09:44,18:41
ATD005453,EMP00136,2026-06-09,Present,09:23,18:51
ATD005454,EMP00420,2026-04-17,Present,09:33,19:02
ATD005455,EMP00535,2024-11-11,Present,08:50,17:23
