salary_id,employee_id,basic_salary,bonus,deductions,net_salary,Pay_Date
SAL005502,EMP00993,141397.78,8390.97,6978.42,142810.33,2026-03-06
SAL005503,EMP01089,125220.71,7567.67,4660.55,128127.83,2026-04-20
SAL005504,EMP00980,77710.77,13912.31,1171.43,90451.65,2026-08-04
SAL005505,EMP00034,78040.27,18027.72,12725.99,83342,2025-04-16
SAL005506,EMP00633,130407.82,4825.51,10908.23,124325.1,2026-06-02
SAL005507,EMP01133,128028.96,6974.82,6777.01,128226.77,2026-05-18
SAL005508,EMP01083,35947.93,15521.82,12319.78,39149.97,2026-01-13
SAL005509,EMP00486,80626.57,9273.68,12459.32,77440.93,2026-07-15
SAL005510,EMP00540,45468.66,17138.65,10366.57,52240.74,2024-12-26
SAL005511,EMP00955,81791.25,17520.33,9906.97,89404.61,2025-12-05
SAL005512,EMP00099,107401.28,16935.63,10719.55,113617.36,2026-07-01
SAL005513,EMP01227,96140.29,11756.76,13543.73,94353.32,2026-01-06
SAL005514,EMP00229,129264.41,9952.45,12356.89,126859.97,2025-04-14
SAL005515,EMP00808,86616.69,9152.1,13359.34,82409.45,2026-03-17
SAL005516,EMP00579,126260.77,5306.38,9261.9,122305.25,2025-11-27
SAL005517,EMP00735,119422.87,3971.65,11004.23,112390.29,2026-01-27
SAL005518,EMP01011,102876,17598.55,12696.46,107778.09,2026-01-26
SAL005519,EMP01151,44598,11915,13021.3,43491.7,2025-05-02
SAL005520,EMP00357,20944.71,1207.65,12574.95,9577.41,2025-05-06
SAL005521,EMP00870,45042.35,3165.58,3186.24,45021.69,2025-07-07
SAL005522,EMP01109,27969.74,2983.27,2375.15,28577.86,2024-12-28
SAL005523,EMP00857,98650.08,1286.8,6338.71,93598.17,2026-03-05
SAL005524,EMP00725,105818.75,11849.21,10394.75,107273.21,2026-04-17
SAL005525,EMP00647,63730.35,5489.6,10519.98,58699.97,2025-07-25
SAL005526,EMP00685,141371.41,5695.8,14404.42,132662.79,2025-02-06
SAL005527,EMP01021,78717.31,14445.64,14793.84,78369.11,2026-03-13
SAL005528,EMP00394,65150.9,8215.49,6584.22,66782.17,2024-09-11
SAL005529,EMP00953,80900.42,14672.73,9196.03,86377.12,2024-11-08
SAL005530,EMP00197,75986.29,14242.29,7327.71,82900.87,2026-07-21
SAL005531,EMP01033,21253.94,12153.76,9193.86,24213.84,2026-03-22
SAL005532,EMP00081,63908.9,8529.36,2114.07,70324.19,2025-07-15
SAL005533,EMP01036,111082.77,11940.81,3673.1,119350.48,2026-04-23
SAL005534,EMP00290,149536.68,14316.31,6563.45,157289.54,2024-11-05
SAL005535,EMP00421,65002.72,4646.13,1214.76,68434.09,2025-11-08
SAL005536,EMP00621,73296.79,8554.44,1692.42,80158.81,2025-11-13
SAL005537,EMP00286,32630.67,6094.98,1443.38,37282.27,2024-12-22
SAL005538,EMP00842,149752.07,2340.58,4818.67,147273.98,2025-09-06
SAL005539,EMP00170,45372.87,4766.94,8918.16,41221.65,2026-07-17
SAL005540,EMP00481,47536.32,19870.41,7222.15,60184.58,2025-06-12
SAL005541,EMP00387,105847.02,5572.88,10428.29,100991.61,2026-03-07
SAL005542,EMP00458,124229.85,18059.43,12265.54,130023.74,2026-03-03
SAL005543,EMP00552,121640.66,18229.92,11158.8,128711.78,2026-03-14
SAL005544,EMP00534,95842.61,18116.98,10562,103397.59,2025-07-24
SAL005545,EMP00998,59470.33,18595.73,14404.33,63661.73,2025-02-20
SAL005546,EMP00063,107571.31,1053.73,3380.75,105244.29,2024-08-23
SAL005547,EMP00611,79533.14,15692.45,8762.61,86462.98,2024-11-24
SAL005548,EMP00782,40311.41,19762.42,10951.35,49122.48,2025-01-07
SAL005549,EMP00406,40987.2,13038.07,13915.41,40109.86,2026-08-11
SAL005550,EMP00930,28513.45,12956.78,3433.48,38036.75,2026-02-13
SAL005551,EMP00354,31398.81,9912.59,8037.54,33273.86,2026-02-25
SAL005552,EMP00255,126961.88,17682.28,3399.36,141244.8,2025-07-23
SAL005553,EMP00465,40834.62,19595.66,11604.95,48825.33,2026-02-23
SAL005554,EMP00905,135573.26,6089.29,12336.41,129326.14,2026-03-06
SAL005555,EMP00399,107100.58,16495.77,5089.36,118506.99,2025-01-01
SAL005556,EMP00314,141060.98,19485.05,4114.6,156431.43,2026-07-09
SAL005557,EMP01200,131104.53,15268.55,8617.66,137755.42,2026-05-11
SAL005558,EMP00240,116071.23,3080.52,2819.49,116332.26,2024-12-13
SAL005559,EMP00422,129027.31,12644.5,7425.65,134246.16,2024-10-06
SAL005560,EMP00234,107647.12,3746.36,2036.07,109357.41,2024-10-21
SAL005561,EMP00026,83649.95,19678.97,13658.94,89669.98,2025-06-18
SAL005562,EMP00389,66074.33,12160.19,10739.27,67495.25,2024-09-22
SAL005563,EMP01006,130839.6,12085.4,10768.41,132156.59,2025-10-01
SAL005564,EMP00635,100956.8,6000.73,12830.58,94126.95,2026-03-26
SAL005565,EMP00561,78749.6,11900.59,8408.28,82241.91,2026-03-02
SAL005566,EMP00008,84141.07,12848.32,3444.95,93544.44,2025-12-12
SAL005567,EMP00430,138950.5,14840.84,4572.49,149218.85,2025-01-01
SAL005568,EMP01109,72538.92,19053.25,3762.44,87829.73,2025-08-13
SAL005569,EMP01085,72514.54,17230.6,13930.35,75814.79,2024-08-13
SAL005570,EMP00789,67752.53,14691.2,14168.66,68275.07,2024-09-05
SAL005571,EMP00493,31882.79,6223.02,13490.53,24615.28,2025-08-17
SAL005572,EMP00490,103522.44,5519.17,4595.96,104445.65,2026-02-05
SAL005573,EMP00988,39054.79,8031.81,1600.64,45485.96,2024-11-18
SAL005574,EMP01102,30713.49,2656.29,7069.21,26300.57,2025-11-25
SAL005575,EMP00426,92448.33,16777.36,3026.74,106198.95,2025-07-28
SAL005576,EMP00179,94704.99,4686.6,9518,89873.59,2026-07-23
SAL005577,EMP00297,21938.98,14919.53,14248.64,22609.87,2025-12-16
SAL005578,EMP00160,75603.69,18321.42,6758.15,87166.96,2026-07-31
SAL005579,EMP01179,109632.13,2375.31,8500.54,103506.9,2025-03-18
SAL005580,EMP01055,75664.63,19334.63,5776.72,89222.54,2025-01-25
SAL005581,EMP00041,105153.88,1497.67,3745.66,102905.89,2026-02-20
SAL005582,EMP00171,74060.45,6478.26,8736.88,71801.83,2026-05-07
SAL005583,EMP00287,39170.91,5266.56,6519.38,37918.09,2024-09-29
SAL005584,EMP01104,47603.02,1375.75,2094.72,46884.05,2025-05-25
SAL005585,EMP00219,81431.63,3781.01,10794.67,74417.97,2024-12-30
SAL005586,EMP00982,78545.08,9137.68,11031.41,76651.35,2025-10-20
SAL005587,EMP01167,144844.61,17497.58,3478.33,158863.86,2024-08-20
SAL005588,EMP00260,129555.81,15452.91,10344.9,134663.82,2025-07-18
SAL005589,EMP00409,79993.55,9129.67,11552.5,77570.72,2025-05-25
SAL005590,EMP00948,71288.61,13159.34,3955.9,80492.05,2026-04-27
SAL005591,EMP00123,129599.25,4403.76,10249.51,123753.5,2025-02-11
SAL005592,EMP00398,89949.71,1845.81,10363.41,81432.11,2026-04-30
SAL005593,EMP00382,100247.35,17557.66,9604.7,108200.31,2025-11-23
SAL005594,EMP00403,81694.75,2293.22,1490.69,82497.28,2025-07-24
SAL005595,EMP00615,21435.51,12491.16,4126.61,29800.06,2025-11-29
SAL005596,EMP01112,54987.47,19900,2003.01,72884.46,2025-10-10
SAL005597,EMP00568,24633.39,8454.41,5927.75,27160.05,2025-11-03
SAL005598,EMP00429,107225.32,2638.42,13046.05,96817.69,2026-04-26
SAL005599,EMP00225,26141.41,12270.15,8239.18,30172.38,2024-11-22
SAL005600,EMP00412,139646.66,2837.7,8578.76,133905.6,2025-12-11
SAL005601,EMP00425,107021.77,1997.93,9404.1,99615.6,2025-12-10
SAL005602,EMP01095,125326.35,7471.15,7722.03,125075.47,2026-02-23
SAL005603,EMP00007,39438.57,11755.9,8730.85,42463.62,2025-03-11
SAL005604,EMP01134,63253.34,3033.73,3964.36,62322.71,2026-04-20
SAL005605,EMP00302,132843.19,12213.52,3067.89,141988.82,2024-09-09
SAL005606,EMP00850,27113.95,16126,12284.55,30955.4,2025-02-09
SAL005607,EMP00039,121688.61,8224.12,11407.59,118505.14,2026-06-18
SAL005608,EMP00286,149031.59,19977.55,8696.63,160312.51,2025-07-04
SAL005609,EMP01150,149953.59,6978.09,4800.35,152131.33,2026-02-01
SAL005610,EMP01186,119101.75,1207,7722.41,112586.34,2026-04-23
SAL005611,EMP00484,84290.66,5196.74,9631.61,79855.79,2024-10-16
SAL005612,EMP00621,126791.59,18560.7,1424.87,143927.42,2026-03-13
SAL005613,EMP00847,119129.02,9372.19,7706.47,120794.74,2026-01-20
SAL005614,EMP00623,94560.89,19117.22,2692.04,110986.07,2026-08-10
SAL005615,EMP00539,105978.96,14757.88,8788.26,111948.58,2024-12-06
SAL005616,EMP00767,68040.84,13284.84,13768.55,67557.13,2025-08-21
SAL005617,EMP00324,80685.38,4211.67,3571.77,81325.28,2024-09-02
SAL005618,EMP00838,54566.69,15855.71,5661.63,64760.77,2024-12-03
SAL005619,EMP01069,64271.96,7993.77,2400.69,69865.04,2024-11-28
SAL005620,EMP01007,106887.29,19343.04,3132.69,123097.64,2026-06-12
SAL005621,EMP01062,50452.26,12494.24,12942.09,50004.41,2026-02-09
SAL005622,EMP01097,118312.61,2795.49,8261.55,112846.55,2025-03-02
SAL005623,EMP00658,119614.49,6339.55,2921.56,123032.48,2026-03-12
SAL005624,EMP01140,104476.81,12522.95,12386.99,104612.77,2024-09-07
SAL005625,EMP01070,42136.23,10999.75,5676.76,47459.22,2026-05-27
SAL005626,EMP00397,111779.21,6430.96,12382.56,105827.61,2025-09-07
SAL005627,EMP01114,88230.33,1878.31,4782.36,85326.28,2024-12-19
SAL005628,EMP01106,145364.61,19025.77,8709.75,155680.63,2025-11-17
SAL005629,EMP00406,46105.78,14343.23,6406.26,54042.75,2026-08-11
SAL005630,EMP00041,53937.35,9118.75,11604.92,51451.18,2025-05-29
SAL005631,EMP00551,68396.23,17865.61,8884.78,77377.06,2024-08-15
SAL005632,EMP00162,109740.87,9046.96,5512.31,113275.52,2026-05-08
SAL005633,EMP01110,42831.81,17571.78,4590.84,55812.75,2025-04-07
SAL005634,EMP01097,42098.5,12015.13,12519.14,41594.49,2026-06-21
SAL005635,EMP00914,60952.48,2212.18,9742.1,53422.56,2026-07-23
SAL005636,EMP00503,66505.85,7825.2,2547.68,71783.37,2025-12-28
SAL005637,EMP01007,28295.09,17047.23,11386.26,33956.06,2026-01-06
SAL005638,EMP00939,135501.19,4526.75,4954.84,135073.1,2024-11-14
SAL005639,EMP01048,128624.03,8688.71,6130.01,131182.73,2026-04-20
SAL005640,EMP00990,23618.55,15531.92,4793.01,34357.46,2025-09-26
SAL005641,EMP00142,136022.77,8503.44,9404.86,135121.35,2024-08-18
SAL005642,EMP00787,27863.41,9456.92,9092.22,28228.11,2025-05-20
SAL005643,EMP01023,119836.11,1502.8,4997.48,116341.43,2025-03-02
SAL005644,EMP00005,62886.96,1833,7122.73,57597.23,2026-01-29
SAL005645,EMP01126,139114.41,11760.31,9791.28,141083.44,2025-06-03
SAL005646,EMP00713,23668.1,5203.35,4471.7,24399.75,2025-04-26
SAL005647,EMP00059,137631.35,6437.82,11889,132180.17,2026-02-02
SAL005648,EMP00145,86665.74,4646.02,4757.01,86554.75,2026-05-31
SAL005649,EMP00086,42883.41,10348.58,11954.23,41277.76,2026-02-04
SAL005650,EMP00051,35410.88,5169.93,12506.93,28073.88,2025-09-19
SAL005651,EMP00643,36326.57,8683.14,13743.8,31265.91,2025-11-19
SAL005652,EMP01143,26400.43,12458.26,8357.23,30501.46,2025-12-11
SAL005653,EMP00480,88733.95,6600.05,2326.58,93007.42,2025-03-28
SAL005654,EMP00076,93872.94,16266.5,9312.01,100827.43,2025-08-06
SAL005655,EMP00526,149536.6,12120.49,2859.45,158797.64,2025-12-07
SAL005656,EMP00989,87167.73,10843.22,8534.07,89476.88,2026-05-14
SAL005657,EMP00275,149618.61,18846.66,2000.09,166465.18,2026-05-17
SAL005658,EMP00107,144087.06,7926.74,1006.82,151006.98,2025-08-01
SAL005659,EMP00038,128288.77,11694.47,12188.76,127794.48,2026-02-15
SAL005660,EMP00779,99253.1,11436.82,1470.11,109219.81,2024-11-21
SAL005661,EMP00043,25280.91,5685.92,14562.73,16404.1,2026-05-31
SAL005662,EMP00023,55781.31,1561.81,9386.89,47956.23,2025-07-13
SAL005663,EMP00744,68346.12,13296.74,11281.39,70361.47,2025-06-10
SAL005664,EMP00107,36811.31,8095.65,8147.56,36759.4,2025-01-29
SAL005665,EMP00301,41242.91,17040.73,6132.3,52151.34,2025-02-15
SAL005666,EMP00591,107222.09,18349.82,12234.02,113337.89,2026-04-04
SAL005667,EMP01012,43666.62,18397.49,3290.41,58773.7,2024-12-24
SAL005668,EMP00446,145355.47,11886,5222.29,152019.18,2024-09-21
SAL005669,EMP00403,45791.31,7067.5,1934.16,50924.65,2025-01-07
SAL005670,EMP01110,110149.08,5901.41,9361.12,106689.37,2026-03-06
SAL005671,EMP01010,85915.67,11537.82,9268.96,88184.53,2026-07-23
SAL005672,EMP00078,126852.19,3442.8,6639.36,123655.63,2025-09-01
SAL005673,EMP00959,38595.56,17663.03,6924.46,49334.13,2026-04-27
SAL005674,EMP00550,135588.16,14998.97,8910.46,141676.67,2024-09-10
SAL005675,EMP00137,49031.95,4307.05,13236.17,40102.83,2025-04-12
SAL005676,EMP00421,128781.58,8293.03,13835,123239.61,2024-09-30
SAL005677,EMP00011,133185.47,17178.67,4792.76,145571.38,2025-01-18
SAL005678,EMP00255,138684.08,6233.01,7466.44,137450.65,2025-11-30
SAL005679,EMP00335,55885.53,5572.36,9711.17,51746.72,2026-07-10
SAL005680,EMP00991,140430.86,17127.13,2469.41,155088.58,2026-03-30
SAL005681,EMP01213,74188.55,1517.04,6380.92,69324.67,2025-11-29
SAL005682,EMP00573,29278.03,7926.22,9858.38,27345.87,2026-05-30
SAL005683,EMP00719,42620.12,12276.79,2288.69,52608.22,2025-01-28
SAL005684,EMP00176,117264.58,9756.28,6623.02,120397.84,2026-07-22
SAL005685,EMP00044,58526.48,16449.67,9465.92,65510.23,2026-05-11
SAL005686,EMP00438,96348.95,9298.9,1321.54,104326.31,2025-05-21
SAL005687,EMP00129,55397.58,17211.95,6342.48,66267.05,2026-05-30
SAL005688,EMP00621,25619.06,4190.32,4366.89,25442.49,2025-09-29
SAL005689,EMP00534,77079.85,2625.44,8454.75,71250.54,2026-03-16
SAL005690,EMP00778,122251.48,18248.86,4790.01,135710.33,2025-11-01
SAL005691,EMP00463,77482.05,4963.4,11535.37,70910.08,2025-03-30
SAL005692,EMP00513,146404.67,4337.08,10266.71,140475.04,2026-08-06
SAL005693,EMP00886,60203.93,13782.27,6265.14,67721.06,2024-12-14
SAL005694,EMP00693,137876.22,11295.73,13340.23,135831.72,2026-05-06
SAL005695,EMP00213,100615.01,17156.59,11449.51,106322.09,2025-02-01
SAL005696,EMP01078,24215.97,16587.32,1874.11,38929.18,2025-03-13
SAL005697,EMP00988,74372.23,9956.31,9544.33,74784.21,2026-06-13
SAL005698,EMP00543,127281.83,16771.09,13585.03,130467.89,2025-07-17
SAL005699,EMP00098,73631.48,4029.3,13396.01,64264.77,2026-01-26
SAL005700,EMP01098,135000.81,7212.24,14340.49,127872.56,2026-08-04
SAL005701,EMP00886,105563.44,8258.35,5852.63,107969.16,2025-05-17
SAL005702,EMP00587,94136.46,18990.57,9368.66,103758.37,2025-07-04
SAL005703,EMP00175,130971.42,12898.62,7430.01,136440.03,2026-03-28
SAL005704,EMP00410,77945.63,5095.14,9935.68,73105.09,2025-10-04
SAL005705,EMP01148,53573.11,3533.1,12973.16,44133.05,2026-04-17
SAL005706,EMP00541,43590.57,10259.59,12216.79,41633.37,2026-03-24
SAL005707,EMP00469,106556.95,7563.08,10082.42,104037.61,2025-04-16
SAL005708,EMP00468,27853.75,8204.58,14205.1,21853.23,2025-02-12
SAL005709,EMP00021,32451.36,16836.1,11426.94,37860.52,2024-11-04
SAL005710,EMP00781,82122.53,10921.62,1018.16,92025.99,2025-09-01
SAL005711,EMP00502,149771.34,5545.93,4181.04,151136.23,2026-01-31
SAL005712,EMP00414,72752.25,19062.85,10073.44,81741.66,2025-12-07
SAL005713,EMP00646,78370.51,4339.33,5658.15,77051.69,2026-05-21
SAL005714,EMP00049,146064.66,11144.69,2525.57,154683.78,2025-01-07
SAL005715,EMP01087,117318.25,6337.58,5198.82,118457.01,2026-07-25
SAL005716,EMP00674,34312.26,4684.08,12321.82,26674.52,2025-04-09
SAL005717,EMP00497,96770.15,10941.68,2077.38,105634.45,2025-08-27
SAL005718,EMP00913,136044.89,19910.56,4439.69,151515.76,2026-07-13
SAL005719,EMP00358,49779.22,15651.04,6069,59361.26,2024-12-29
SAL005720,EMP00718,145453.34,13811.45,7098.37,152166.42,2026-02-12
SAL005721,EMP00117,61635.99,9204.34,5799.93,65040.4,2024-11-18
SAL005722,EMP00518,116271.45,1758.38,6680.66,111349.17,2026-06-27
SAL005723,EMP00266,123269.23,2522.98,6859.7,118932.51,2024-12-22
SAL005724,EMP00255,112460.42,11944.94,8969.87,115435.49,2026-03-04
SAL005725,EMP01133,69039.75,7174.78,2823.24,73391.29,2026-04-03
SAL005726,EMP00592,79897.98,19468.81,12457.98,86908.81,2026-05-08
SAL005727,EMP00188,58990.94,2182.56,10433.6,50739.9,2024-08-14
SAL005728,EMP01004,87517.65,19482.75,2765.91,104234.49,2026-05-25
SAL005729,EMP00585,129833.35,12196.47,13343.33,128686.49,2025-03-15
SAL005730,EMP00523,100134.19,14655.01,6972.87,107816.33,2025-10-22
SAL005731,EMP00372,99094.21,3192.49,5111.87,97174.83,2025-06-21
SAL005732,EMP00734,29567.08,18338.73,4248.59,43657.22,2025-05-13
SAL005733,EMP00084,90643.11,8483.19,8618.8,90507.5,2025-03-30
SAL005734,EMP00241,43459.46,8716.95,9961.86,42214.55,2025-01-06
SAL005735,EMP00446,24922.92,13163.67,12915.57,25171.02,2025-09-09
SAL005736,EMP00667,84591.54,5180.29,6322.78,83449.05,2025-08-27
SAL005737,EMP00181,63431.98,18417.91,10528.23,71321.66,2026-01-31
SAL005738,EMP00259,131501.04,13678.05,10677.39,134501.7,2025-03-17
SAL005739,EMP00060,65346.99,18064.8,6386.54,77025.25,2024-10-15
SAL005740,EMP00636,34751.4,6438.13,8227.41,32962.12,2025-06-14
SAL005741,EMP00198,128191.7,13106.71,9971.73,131326.68,2026-07-04
SAL005742,EMP01185,83379.65,15873.97,3612.45,95641.17,2024-11-18
SAL005743,EMP01027,43632.17,15300.81,13432.4,45500.58,2026-06-23
SAL005744,EMP00079,22178.27,7576.03,9479.39,20274.91,2024-11-28
SAL005745,EMP00903,109771.37,11633.1,13800.75,107603.72,2025-01-18
SAL005746,EMP01001,138192.68,12335.59,10554.7,139973.57,2026-06-14
SAL005747,EMP00609,72252.14,5390.9,10926.33,66716.71,2024-11-05
SAL005748,EMP00211,142574.21,16122.37,7838.55,150858.03,2025-02-06
SAL005749,EMP00390,47958.11,19364.7,2380.56,64942.25,2025-09-24
SAL005750,EMP00268,70237.51,8854.33,7862.45,71229.39,2025-02-24
SAL005751,EMP00680,59406.09,15474.96,7778.24,67102.81,2026-08-02
SAL005752,EMP01068,59268.58,5816.83,4232.62,60852.79,2026-04-18
SAL005753,EMP00801,85805.04,18704.96,13401.43,91108.57,2025-06-03
SAL005754,EMP00075,110842.72,10764.59,3884.3,117723.01,2026-03-09
SAL005755,EMP00658,25861.94,9488.5,2008.81,33341.63,2026-02-19
SAL005756,EMP00521,73210.43,12834.56,13797.68,72247.31,2024-11-13
SAL005757,EMP00443,45794.67,9469.78,12929.15,42335.3,2026-03-09
SAL005758,EMP00923,22962.45,14220.5,1749.48,35433.47,2026-05-07
SAL005759,EMP00812,145192.55,6995.34,14421.87,137766.02,2026-07-12
SAL005760,EMP00363,56018.65,14727.16,1509.24,69236.57,2025-04-11
SAL005761,EMP00607,120944.11,7413.24,12917.58,115439.77,2025-04-21
SAL005762,EMP01207,126914.96,17488.86,9142.44,135261.38,2025-05-17
SAL005763,EMP01229,67231.27,19197.8,10396.29,76032.78,2025-11-23
SAL005764,EMP00364,35477.44,9052.69,2126.17,42403.96,2026-01-10
SAL005765,EMP00844,121013.53,5634.49,9407,117241.02,2025-12-26
SAL005766,EMP01221,79974.73,19138.42,6684.14,92429.01,2025-12-05
SAL005767,EMP00089,81626.43,16981.12,13652.31,84955.24,2025-03-14
SAL005768,EMP00493,126524.14,15546.22,1985.35,140085.01,2025-12-10
SAL005769,EMP00575,68671.83,16519.04,1130.99,84059.88,2026-05-23
SAL005770,EMP00791,66782.73,13740.48,13231.7,67291.51,2025-04-28
SAL005771,EMP00948,91496.93,19396.03,6235.62,104657.34,2026-07-07
SAL005772,EMP00383,113564.6,5356.77,1726.4,117194.97,2026-07-12
SAL005773,EMP01037,39231.93,8901.01,10748.88,37384.06,2025-02-17
SAL005774,EMP01167,27621.99,6820.06,9182.98,25259.07,2026-08-08
SAL005775,EMP00711,52116.05,19878.39,12167.92,59826.52,2026-03-23
SAL005776,EMP00287,116290.39,7278.63,10175.26,113393.76,2024-10-19
SAL005777,EMP00361,55597.91,16825.13,2221.77,70201.27,2025-02-04
SAL005778,EMP00786,74009.67,3614.25,11766.86,65857.06,2024-09-27
SAL005779,EMP01114,127685.63,17358.09,11607.43,133436.29,2024-09-26
SAL005780,EMP00930,36770.59,5585.18,13480.2,28875.57,2025-08-19
SAL005781,EMP00654,129089.47,15749.33,11553.05,133285.75,2026-03-22
SAL005782,EMP00016,148779.07,7718.34,7593.64,148903.77,2025-05-09
SAL005783,EMP00471,74903.97,2150.38,5188.81,71865.54,2025-06-22
SAL005784,EMP00384,41249.03,15143.6,2278.57,54114.06,2026-08-05
SAL005785,EMP00631,147312.62,2911,2295.41,147928.21,2025-03-20
SAL005786,EMP00635,118552.63,8205.9,1335.2,125423.33,2024-12-30
SAL005787,EMP00104,141322.88,15718.57,8991.95,148049.5,2025-07-24
SAL005788,EMP00113,108768.19,18411.3,8180.19,118999.3,2026-06-29
SAL005789,EMP01055,67284.48,1483.03,3853.8,64913.71,2026-01-24
SAL005790,EMP01059,143999.08,2498.78,3665.13,142832.73,2024-12-20
SAL005791,EMP00099,76619.98,7117.45,5305.43,78432,2025-03-16
SAL005792,EMP00351,127518.28,6422.9,14007.09,119934.09,2025-12-23
SAL005793,EMP00789,82492.73,9953.37,6185.58,86260.52,2025-08-10
SAL005794,EMP01026,35685.59,18374.93,5644.2,48416.32,2024-10-09
SAL005795,EMP01039,27138.07,15552.15,14353.49,28336.73,2025-08-12
SAL005796,EMP00318,113846.07,8842.51,4752.98,117935.6,2025-09-29
SAL005797,EMP00157,42169.97,5146.28,13199.17,34117.08,2026-04-15
SAL005798,EMP00453,50296.82,6729.66,1854.25,55172.23,2026-05-25
SAL005799,EMP00484,49456.94,1977.55,1652.81,49781.68,2025-07-25
SAL005800,EMP00474,74703.42,4818.16,9235.02,70286.56,2024-09-07
SAL005801,EMP01147,46085.99,1450.53,3233.29,44303.23,2025-06-23
SAL005802,EMP00741,32953.06,16704.81,4027.82,45630.05,2026-04-03
SAL005803,EMP00338,92585.82,4399.5,10790.09,86195.23,2025-11-17
SAL005804,EMP00694,93842.47,15028.54,2557.61,106313.4,2025-01-17
SAL005805,EMP00508,115140.82,18648.65,9591.61,124197.86,2025-01-01
SAL005806,EMP00028,101685.25,2726.02,11231.29,93179.98,2026-03-04
SAL005807,EMP00248,71624.94,17619.88,10073.49,79171.33,2026-05-01
SAL005808,EMP00148,135671.1,13152.93,9465.87,139358.16,2026-01-29
SAL005809,EMP00595,88231.19,19945.84,12785.81,95391.22,2025-10-31
SAL005810,EMP00753,38841.58,15146.71,4389.66,49598.63,2026-06-24
SAL005811,EMP00109,69656.88,12730.35,3501.5,78885.73,2026-02-16
SAL005812,EMP00084,86532.92,9737.55,6130.54,90139.93,2025-03-21
SAL005813,EMP00807,36744.34,3545.1,14491.65,25797.79,2025-03-09
SAL005814,EMP01124,27046.47,14519.57,10959.99,30606.05,2026-03-30
SAL005815,EMP01177,78731.16,12884.2,1023.52,90591.84,2024-09-19
SAL005816,EMP00316,128688.79,19624.28,5043.48,143269.59,2026-02-22
SAL005817,EMP01000,125845.88,2807.3,9861.65,118791.53,2024-10-07
SAL005818,EMP00915,105092.98,6905.14,8559.05,103439.07,2025-03-10
SAL005819,EMP00674,76496.81,11499.95,14357.36,73639.4,2026-01-24
SAL005820,EMP00071,32238.1,16327.13,8192.18,40373.05,2025-05-21
SAL005821,EMP00904,75041.15,8576.5,11353.73,72263.92,2026-03-29
SAL005822,EMP00557,34560.95,4178.61,12100.77,26638.79,2025-04-29
SAL005823,EMP00436,136986.62,12300.13,4303.85,144982.9,2026-01-15
SAL005824,EMP00650,106235.1,6593.88,4953.88,107875.1,2025-03-31
SAL005825,EMP00368,133897.56,14958.3,12147.87,136707.99,2025-04-01
SAL005826,EMP00570,49487.57,7546.48,9431.8,47602.25,2025-01-23
SAL005827,EMP00742,55532.79,16695.79,6336.95,65891.63,2026-03-19
SAL005828,EMP01023,98322.05,8094.95,2173.36,104243.64,2025-02-18
SAL005829,EMP00757,114932.83,16185.16,4073.31,127044.68,2024-08-23
SAL005830,EMP00365,87204.47,8750.64,12430.78,83524.33,2025-01-22
SAL005831,EMP00031,78294.23,18265.34,3326.78,93232.79,2026-07-15
SAL005832,EMP00540,143347.66,16016.06,14673.48,144690.24,2025-12-16
SAL005833,EMP00201,72138.47,1523.02,7057.07,66604.42,2026-05-03
